Item no.,Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
1032,27/12/2020 14:29:43,951,939,888,876,854,817
1033,27/12/2020 14:29:43,951,937,887,877,854,819
1034,27/12/2020 14:29:43,953,940,885,875,856,817
1035,27/12/2020 14:29:43,952,942,888,877,855,819
1036,27/12/2020 14:29:43,953,941,888,874,857,819
1037,27/12/2020 14:29:43,949,940,889,873,857,819
1038,27/12/2020 14:29:43,949,940,890,873,859,817
1039,27/12/2020 14:29:44,950,939,891,874,857,817
1040,27/12/2020 14:29:44,949,941,889,875,854,817
1041,27/12/2020 14:29:44,948,941,891,877,855,815
1042,27/12/2020 14:29:44,950,940,890,878,856,816
1043,27/12/2020 14:29:44,949,942,891,880,853,817
1044,27/12/2020 14:29:44,949,944,890,879,855,817
1045,27/12/2020 14:29:44,949,942,891,878,859,817
1046,27/12/2020 14:29:45,950,940,890,878,858,817
1047,27/12/2020 14:29:45,952,943,889,880,859,817
1048,27/12/2020 14:29:45,953,939,888,877,860,817
1049,27/12/2020 14:29:45,953,938,890,879,861,817
1050,27/12/2020 14:29:45,955,941,890,879,858,818
1051,27/12/2020 14:29:45,956,943,890,876,858,820
1052,27/12/2020 14:29:45,955,943,892,874,858,819
1053,27/12/2020 14:29:46,952,944,891,875,857,819
1054,27/12/2020 14:29:46,951,944,891,874,857,820
1055,27/12/2020 14:29:46,950,943,892,873,860,819
1056,27/12/2020 14:29:46,950,943,889,875,861,818
1057,27/12/2020 14:29:46,948,941,890,875,860,817
1058,27/12/2020 14:29:46,951,945,891,873,861,818
1059,27/12/2020 14:29:46,951,943,890,873,861,816
1060,27/12/2020 14:29:47,949,943,889,874,858,815
1061,27/12/2020 14:29:47,949,942,892,874,858,818
1062,27/12/2020 14:29:47,953,942,891,875,857,821
1063,27/12/2020 14:29:47,953,943,891,878,856,822
1064,27/12/2020 14:29:47,954,943,891,878,856,825
1065,27/12/2020 14:29:47,956,944,892,876,856,826
1066,27/12/2020 14:29:47,956,945,892,877,854,825
1067,27/12/2020 14:29:48,953,948,893,877,857,824
1068,27/12/2020 14:29:48,953,946,896,878,859,822
1069,27/12/2020 14:29:48,952,944,898,881,859,822
1070,27/12/2020 14:29:48,951,945,895,880,862,823
1071,27/12/2020 14:29:48,950,946,892,881,864,822
1072,27/12/2020 14:29:48,950,944,892,882,863,822
1073,27/12/2020 14:29:48,952,943,891,882,862,824
1074,27/12/2020 14:29:48,955,946,891,880,862,823
1075,27/12/2020 14:29:49,958,944,894,880,863,822
1076,27/12/2020 14:29:49,957,943,897,879,862,822
1077,27/12/2020 14:29:49,957,945,897,879,861,823
1078,27/12/2020 14:29:49,957,948,897,876,863,823
1079,27/12/2020 14:29:49,957,947,896,879,865,825
1080,27/12/2020 14:29:49,955,947,894,878,864,825
1081,27/12/2020 14:29:49,956,948,893,879,867,828
1082,27/12/2020 14:29:50,956,947,894,878,868,830
1083,27/12/2020 14:29:50,955,946,892,880,867,829
1084,27/12/2020 14:29:50,954,946,892,879,866,828
1085,27/12/2020 14:29:50,956,945,892,882,866,827
1086,27/12/2020 14:29:50,956,945,894,882,868,827
1087,27/12/2020 14:29:50,957,945,893,885,868,824
1088,27/12/2020 14:29:50,959,946,894,886,868,824
1089,27/12/2020 14:29:51,958,946,894,888,866,825
1090,27/12/2020 14:29:51,958,947,894,886,867,825
1091,27/12/2020 14:29:51,959,949,892,887,866,824
1092,27/12/2020 14:29:51,961,950,892,885,867,826
1093,27/12/2020 14:29:51,960,948,894,883,865,825
1094,27/12/2020 14:29:51,959,949,896,883,868,825
1095,27/12/2020 14:29:51,958,952,897,886,868,826
1096,27/12/2020 14:29:52,958,951,898,887,866,827
1097,27/12/2020 14:29:52,958,950,899,888,867,826
1098,27/12/2020 14:29:52,959,952,897,890,869,828
1099,27/12/2020 14:29:52,960,951,896,889,868,830
1100,27/12/2020 14:29:52,960,948,896,888,868,833
1101,27/12/2020 14:29:52,959,948,896,889,870,831
1102,27/12/2020 14:29:52,958,947,895,889,869,831
1103,27/12/2020 14:29:53,957,946,896,889,870,831
1104,27/12/2020 14:29:53,955,945,897,890,871,830
1105,27/12/2020 14:29:53,956,945,897,890,869,829
1106,27/12/2020 14:29:53,956,942,897,889,867,831
1107,27/12/2020 14:29:53,958,941,897,891,867,831
1108,27/12/2020 14:29:53,956,941,898,890,867,831
1109,27/12/2020 14:29:53,959,941,895,889,868,831
1110,27/12/2020 14:29:54,958,945,895,890,868,831
1111,27/12/2020 14:29:54,958,949,897,892,868,829
1112,27/12/2020 14:29:54,957,949,897,889,868,832
1113,27/12/2020 14:29:54,960,950,897,890,867,834
1114,27/12/2020 14:29:54,959,951,899,892,867,832
1115,27/12/2020 14:29:54,958,949,900,892,867,831
1116,27/12/2020 14:29:54,959,949,897,892,869,832
1117,27/12/2020 14:29:55,959,950,895,893,869,830
1118,27/12/2020 14:29:55,959,953,894,892,872,830
1119,27/12/2020 14:29:55,959,952,894,891,870,830
1120,27/12/2020 14:29:55,958,951,893,889,872,830
1121,27/12/2020 14:29:55,956,951,894,889,871,829
1122,27/12/2020 14:29:55,954,950,896,889,871,829
1123,27/12/2020 14:29:55,953,949,897,889,867,828
1124,27/12/2020 14:29:55,954,950,897,890,868,831
1125,27/12/2020 14:29:56,955,951,898,888,869,832
1126,27/12/2020 14:29:56,958,949,897,889,871,833
1127,27/12/2020 14:29:56,961,952,897,889,873,833
1128,27/12/2020 14:29:56,963,951,898,892,874,832
1129,27/12/2020 14:29:56,961,951,897,888,875,829
1130,27/12/2020 14:29:56,962,951,895,891,874,828
1131,27/12/2020 14:29:56,962,953,895,890,875,828
1132,27/12/2020 14:29:57,962,952,895,889,874,828
1133,27/12/2020 14:29:57,961,952,894,887,875,826
1134,27/12/2020 14:29:57,961,950,896,891,876,828
1135,27/12/2020 14:29:57,959,948,899,891,877,828
1136,27/12/2020 14:29:57,960,947,899,891,876,826
1137,27/12/2020 14:29:57,958,947,901,892,877,828
1138,27/12/2020 14:29:57,957,947,902,895,877,831
1139,27/12/2020 14:29:58,959,949,900,896,876,832
1140,27/12/2020 14:29:58,957,950,899,895,876,831
1141,27/12/2020 14:29:58,958,948,898,896,876,833
1142,27/12/2020 14:29:58,958,949,897,898,874,833
1143,27/12/2020 14:29:58,959,949,895,895,875,833
1144,27/12/2020 14:29:58,957,947,895,893,875,833
1145,27/12/2020 14:29:58,960,947,896,894,875,835
1146,27/12/2020 14:29:59,958,951,895,895,874,834
1147,27/12/2020 14:29:59,959,951,895,893,873,832
1148,27/12/2020 14:29:59,957,952,897,893,872,831
1149,27/12/2020 14:29:59,958,953,899,894,871,830
1150,27/12/2020 14:29:59,957,954,898,894,871,831
1151,27/12/2020 14:29:59,956,952,898,893,872,831
1152,27/12/2020 14:29:59,953,952,895,888,871,831
1153,27/12/2020 14:30:00,954,949,890,878,865,828
1154,27/12/2020 14:30:00,945,939,876,861,853,820
1155,27/12/2020 14:30:00,927,920,856,834,832,800
1156,27/12/2020 14:30:00,904,894,828,805,807,776
1157,27/12/2020 14:30:00,884,864,800,777,779,750
1158,27/12/2020 14:30:00,861,839,772,756,757,727
1159,27/12/2020 14:30:00,844,818,752,740,739,709
1160,27/12/2020 14:30:01,837,806,741,734,731,699
1161,27/12/2020 14:30:01,836,803,738,732,729,695
1162,27/12/2020 14:30:01,835,801,735,732,731,693
1163,27/12/2020 14:30:01,834,797,735,734,729,692
1164,27/12/2020 14:30:01,832,796,734,735,729,692
1165,27/12/2020 14:30:01,831,795,733,733,729,692
1166,27/12/2020 14:30:01,829,796,731,731,726,692
1167,27/12/2020 14:30:02,828,795,730,733,724,691
1168,27/12/2020 14:30:02,828,796,729,731,725,691
1169,27/12/2020 14:30:02,826,796,728,728,722,689
1170,27/12/2020 14:30:02,827,796,728,730,721,688
1171,27/12/2020 14:30:02,828,794,728,730,721,688
1172,27/12/2020 14:30:02,826,794,728,728,721,687
1173,27/12/2020 14:30:02,825,793,728,729,720,684
1174,27/12/2020 14:30:02,826,793,729,729,722,684
1175,27/12/2020 14:30:03,825,791,729,728,721,684
1176,27/12/2020 14:30:03,825,790,728,727,721,682
1177,27/12/2020 14:30:03,825,792,728,727,721,683
1178,27/12/2020 14:30:03,826,794,727,725,721,685
1179,27/12/2020 14:30:03,825,795,725,725,721,685
1180,27/12/2020 14:30:03,825,796,724,725,722,685
1181,27/12/2020 14:30:03,824,796,725,725,722,687
1182,27/12/2020 14:30:04,824,795,725,726,721,685
1183,27/12/2020 14:30:04,825,795,727,728,721,685
1184,27/12/2020 14:30:04,827,796,727,727,720,685
1185,27/12/2020 14:30:04,826,794,727,725,721,684
1186,27/12/2020 14:30:04,826,796,726,728,720,684
1187,27/12/2020 14:30:04,826,796,726,728,720,685
1188,27/12/2020 14:30:04,827,795,726,727,721,685
1189,27/12/2020 14:30:05,825,794,728,726,723,685
1190,27/12/2020 14:30:05,825,796,730,729,723,686
1191,27/12/2020 14:30:05,826,794,733,730,723,687
1192,27/12/2020 14:30:05,825,794,734,729,722,686
1193,27/12/2020 14:30:05,824,794,733,731,721,686
1194,27/12/2020 14:30:05,824,794,731,734,720,686
1195,27/12/2020 14:30:05,826,793,730,734,719,686
1196,27/12/2020 14:30:06,826,794,729,733,717,686
1197,27/12/2020 14:30:06,828,795,727,733,718,686
1198,27/12/2020 14:30:06,829,795,728,730,717,687
1199,27/12/2020 14:30:06,829,796,730,730,717,686
1200,27/12/2020 14:30:06,828,797,730,728,718,685
1201,27/12/2020 14:30:06,829,797,730,729,719,686
1202,27/12/2020 14:30:06,829,797,731,729,720,686
1203,27/12/2020 14:30:07,830,797,731,731,722,687
1204,27/12/2020 14:30:07,830,797,729,729,721,688
1205,27/12/2020 14:30:07,830,796,729,730,721,689
1206,27/12/2020 14:30:07,828,796,730,727,718,689
1207,27/12/2020 14:30:07,829,795,730,726,719,688
1208,27/12/2020 14:30:07,827,796,729,726,719,687
1209,27/12/2020 14:30:07,826,797,729,728,720,687
1210,27/12/2020 14:30:08,826,796,729,728,721,688
1211,27/12/2020 14:30:08,827,797,729,730,723,687
1212,27/12/2020 14:30:08,825,796,727,732,723,688
1213,27/12/2020 14:30:08,826,796,727,730,722,688
1214,27/12/2020 14:30:08,828,794,727,729,722,687
1215,27/12/2020 14:30:08,828,794,727,730,720,687
1216,27/12/2020 14:30:08,828,792,726,730,718,687
1217,27/12/2020 14:30:09,829,795,728,727,719,687
1218,27/12/2020 14:30:09,830,795,731,729,721,688
1219,27/12/2020 14:30:09,831,797,730,729,721,689
1220,27/12/2020 14:30:09,829,798,731,728,721,687
1221,27/12/2020 14:30:09,829,800,730,726,723,687
1222,27/12/2020 14:30:09,829,799,730,727,722,688
1223,27/12/2020 14:30:09,830,798,730,728,723,687
1224,27/12/2020 14:30:09,829,798,729,729,723,685
1225,27/12/2020 14:30:10,831,795,729,729,724,687
1226,27/12/2020 14:30:10,831,795,730,731,723,686
1227,27/12/2020 14:30:10,829,793,730,732,724,687
1228,27/12/2020 14:30:10,828,792,730,731,723,686
1229,27/12/2020 14:30:10,827,792,732,732,722,687
1230,27/12/2020 14:30:10,826,793,732,730,721,687
1231,27/12/2020 14:30:10,826,793,733,730,721,687
1232,27/12/2020 14:30:11,825,795,732,729,720,688
1233,27/12/2020 14:30:11,826,797,732,727,722,689
1234,27/12/2020 14:30:11,826,797,731,727,722,688
1235,27/12/2020 14:30:11,825,798,730,729,724,688
1236,27/12/2020 14:30:11,825,798,730,729,726,689
1237,27/12/2020 14:30:11,827,798,730,732,728,689
1238,27/12/2020 14:30:11,827,797,731,733,728,688
1239,27/12/2020 14:30:12,827,798,731,733,730,689
1240,27/12/2020 14:30:12,829,797,731,733,727,689
1241,27/12/2020 14:30:12,829,796,732,736,725,690
1242,27/12/2020 14:30:12,829,795,732,733,722,689
1243,27/12/2020 14:30:12,829,795,731,733,720,688
1244,27/12/2020 14:30:12,830,796,731,732,721,688
1245,27/12/2020 14:30:12,827,796,732,730,720,686
1246,27/12/2020 14:30:13,828,798,732,729,720,686
1247,27/12/2020 14:30:13,828,799,734,730,721,686
1248,27/12/2020 14:30:13,829,800,734,729,724,687
1249,27/12/2020 14:30:13,829,799,735,729,722,687
1250,27/12/2020 14:30:13,830,800,735,730,724,689
1251,27/12/2020 14:30:13,829,799,734,728,723,688
1252,27/12/2020 14:30:13,829,799,732,727,723,688
1253,27/12/2020 14:30:14,829,798,734,729,723,688
1254,27/12/2020 14:30:14,827,798,735,729,723,687
1255,27/12/2020 14:30:14,826,796,734,732,722,687
1256,27/12/2020 14:30:14,827,796,734,734,721,688
1257,27/12/2020 14:30:14,828,794,735,734,721,688
1258,27/12/2020 14:30:14,829,795,734,733,721,688
1259,27/12/2020 14:30:14,831,797,734,734,720,690
1260,27/12/2020 14:30:15,836,803,737,733,724,692
1261,27/12/2020 14:30:15,843,809,743,737,729,696
1262,27/12/2020 14:30:15,846,817,751,742,737,703
1263,27/12/2020 14:30:15,852,825,758,748,741,710
1264,27/12/2020 14:30:15,858,833,764,754,750,716
1265,27/12/2020 14:30:15,861,837,768,758,754,721
1266,27/12/2020 14:30:15,862,839,771,761,758,724
1267,27/12/2020 14:30:16,866,841,772,763,760,726
1268,27/12/2020 14:30:16,865,843,775,763,763,729
1269,27/12/2020 14:30:16,863,840,775,765,765,732
1270,27/12/2020 14:30:16,865,840,777,767,766,733
1271,27/12/2020 14:30:16,867,840,777,768,766,734
1272,27/12/2020 14:30:16,867,841,778,769,766,736
1273,27/12/2020 14:30:16,870,841,778,770,765,735
1274,27/12/2020 14:30:16,871,843,778,770,764,735
1275,27/12/2020 14:30:17,873,845,778,772,764,734
1276,27/12/2020 14:30:17,874,846,777,770,765,736
1277,27/12/2020 14:30:17,872,845,779,772,764,735
1278,27/12/2020 14:30:17,873,846,780,773,763,738
1279,27/12/2020 14:30:17,874,846,781,774,764,736
1280,27/12/2020 14:30:17,874,848,781,773,766,739
1281,27/12/2020 14:30:17,874,849,783,775,766,738
1282,27/12/2020 14:30:18,876,849,783,775,769,738
1283,27/12/2020 14:30:18,875,849,784,775,770,737
1284,27/12/2020 14:30:18,875,848,785,773,769,740
1285,27/12/2020 14:30:18,874,846,785,772,768,740
1286,27/12/2020 14:30:18,874,848,783,772,770,741
1287,27/12/2020 14:30:18,873,849,784,773,769,743
1288,27/12/2020 14:30:18,876,847,782,771,770,743
1289,27/12/2020 14:30:19,877,846,782,772,772,743
1290,27/12/2020 14:30:19,878,847,783,776,774,742
1291,27/12/2020 14:30:19,879,845,785,776,773,742
1292,27/12/2020 14:30:19,881,846,785,774,772,742
1293,27/12/2020 14:30:19,878,851,785,776,772,742
1294,27/12/2020 14:30:19,877,853,786,775,771,742
1295,27/12/2020 14:30:19,877,851,784,774,769,742
1296,27/12/2020 14:30:20,878,852,785,775,769,743
1297,27/12/2020 14:30:20,878,851,786,777,770,744
1298,27/12/2020 14:30:20,881,851,786,777,773,743
1299,27/12/2020 14:30:20,882,851,786,780,771,743
1300,27/12/2020 14:30:20,881,854,787,780,771,743
1301,27/12/2020 14:30:20,880,855,787,778,771,744
1302,27/12/2020 14:30:20,879,856,786,777,772,744
1303,27/12/2020 14:30:21,878,855,787,777,770,745
1304,27/12/2020 14:30:21,878,854,788,775,773,745
1305,27/12/2020 14:30:21,878,855,785,776,774,746
1306,27/12/2020 14:30:21,879,854,785,778,775,745
1307,27/12/2020 14:30:21,879,855,785,779,774,746
1308,27/12/2020 14:30:21,877,855,785,781,775,745
1309,27/12/2020 14:30:21,877,856,784,780,776,746
1310,27/12/2020 14:30:22,877,852,789,779,775,747
1311,27/12/2020 14:30:22,876,851,789,779,774,748
1312,27/12/2020 14:30:22,875,852,789,778,775,747
1313,27/12/2020 14:30:22,878,850,789,777,775,747
1314,27/12/2020 14:30:22,879,850,790,777,775,746
1315,27/12/2020 14:30:22,879,851,788,778,776,747
1316,27/12/2020 14:30:22,878,852,788,779,776,746
1317,27/12/2020 14:30:23,881,852,789,779,776,745
1318,27/12/2020 14:30:23,881,854,788,780,777,747
1319,27/12/2020 14:30:23,880,857,788,781,777,748
1320,27/12/2020 14:30:23,881,858,788,782,777,748
1321,27/12/2020 14:30:23,881,858,788,783,779,748
1322,27/12/2020 14:30:23,879,856,788,781,778,749
1323,27/12/2020 14:30:23,881,855,789,780,778,748
1324,27/12/2020 14:30:23,883,854,788,782,778,746
1325,27/12/2020 14:30:24,883,854,790,780,778,746
1326,27/12/2020 14:30:24,882,855,791,779,779,747
1327,27/12/2020 14:30:24,883,857,792,780,778,749
1328,27/12/2020 14:30:24,881,855,792,779,778,749
1329,27/12/2020 14:30:24,880,855,794,778,779,752
1330,27/12/2020 14:30:24,880,854,794,780,778,753
1331,27/12/2020 14:30:24,879,853,794,781,778,752
1332,27/12/2020 14:30:25,879,854,791,780,780,750
1333,27/12/2020 14:30:25,879,853,790,781,780,750
1334,27/12/2020 14:30:25,881,853,791,782,778,749
1335,27/12/2020 14:30:25,881,855,790,782,778,749
1336,27/12/2020 14:30:25,883,857,789,781,777,750
1337,27/12/2020 14:30:25,883,855,791,780,777,751
1338,27/12/2020 14:30:25,884,858,792,782,776,750
1339,27/12/2020 14:30:26,883,859,791,782,776,750
1340,27/12/2020 14:30:26,885,859,790,781,776,750
1341,27/12/2020 14:30:26,884,857,791,782,777,750
1342,27/12/2020 14:30:26,884,858,790,782,779,749
1343,27/12/2020 14:30:26,884,857,789,782,779,751
1344,27/12/2020 14:30:26,883,857,789,779,780,752
1345,27/12/2020 14:30:26,881,858,789,781,782,751
1346,27/12/2020 14:30:27,882,858,791,781,781,752
1347,27/12/2020 14:30:27,883,858,791,783,781,753
1348,27/12/2020 14:30:27,883,857,792,782,782,752
1349,27/12/2020 14:30:27,883,857,794,784,781,752
1350,27/12/2020 14:30:27,882,856,796,781,780,753
1351,27/12/2020 14:30:27,882,856,796,781,780,753
1352,27/12/2020 14:30:27,881,856,796,782,780,754
1353,27/12/2020 14:30:28,883,857,796,781,780,754
1354,27/12/2020 14:30:28,883,858,795,783,779,755
1355,27/12/2020 14:30:28,884,859,794,786,780,755
1356,27/12/2020 14:30:28,884,858,793,787,780,754
1357,27/12/2020 14:30:28,886,859,793,786,779,751
1358,27/12/2020 14:30:28,885,859,791,787,781,751
1359,27/12/2020 14:30:28,886,857,791,786,780,749
1360,27/12/2020 14:30:29,886,857,791,783,779,752
1361,27/12/2020 14:30:29,886,856,793,782,781,755
1362,27/12/2020 14:30:29,884,856,793,781,783,755
1363,27/12/2020 14:30:29,884,858,795,780,783,757
1364,27/12/2020 14:30:29,884,859,795,781,783,758
1365,27/12/2020 14:30:29,886,859,795,783,785,756
1366,27/12/2020 14:30:29,889,860,793,786,784,755
1367,27/12/2020 14:30:30,890,859,793,785,783,756
1368,27/12/2020 14:30:30,890,858,793,787,783,755
1369,27/12/2020 14:30:30,890,860,794,788,784,754
1370,27/12/2020 14:30:30,889,863,795,788,782,756
1371,27/12/2020 14:30:30,887,864,797,788,783,756
1372,27/12/2020 14:30:30,889,864,798,789,783,757
1373,27/12/2020 14:30:30,888,863,798,790,782,757
1374,27/12/2020 14:30:30,888,862,797,790,784,757
1375,27/12/2020 14:30:31,888,859,797,789,784,757
1376,27/12/2020 14:30:31,888,861,795,788,785,757
1377,27/12/2020 14:30:31,886,861,795,789,785,757
1378,27/12/2020 14:30:31,885,861,794,788,787,758
1379,27/12/2020 14:30:31,885,862,795,790,786,760
1380,27/12/2020 14:30:31,886,862,795,792,788,759
1381,27/12/2020 14:30:31,886,860,796,793,787,761
1382,27/12/2020 14:30:32,886,860,798,794,787,760
1383,27/12/2020 14:30:32,888,860,799,793,785,759
1384,27/12/2020 14:30:32,888,862,798,793,785,759
1385,27/12/2020 14:30:32,888,860,798,792,784,758
1386,27/12/2020 14:30:32,888,860,797,792,784,758
1387,27/12/2020 14:30:32,889,861,795,792,783,760
1388,27/12/2020 14:30:32,886,860,796,791,784,760
1389,27/12/2020 14:30:33,887,859,797,790,784,759
1390,27/12/2020 14:30:33,888,861,798,791,784,759
1391,27/12/2020 14:30:33,890,863,797,791,786,758
1392,27/12/2020 14:30:33,889,862,796,789,787,756
1393,27/12/2020 14:30:33,891,863,796,791,788,755
1394,27/12/2020 14:30:33,891,864,796,791,787,755
1395,27/12/2020 14:30:33,891,864,795,788,786,757
1396,27/12/2020 14:30:34,891,863,795,787,787,758
1397,27/12/2020 14:30:34,891,864,799,788,787,759
1398,27/12/2020 14:30:34,889,863,798,789,788,761
1399,27/12/2020 14:30:34,889,861,799,788,790,762
1400,27/12/2020 14:30:34,889,861,797,790,791,760
1401,27/12/2020 14:30:34,887,863,799,789,789,760
1402,27/12/2020 14:30:34,887,863,797,790,789,760
1403,27/12/2020 14:30:35,889,865,799,787,788,759
1404,27/12/2020 14:30:35,889,866,800,786,785,761
1405,27/12/2020 14:30:35,891,868,801,787,785,761
1406,27/12/2020 14:30:35,894,867,799,787,786,761
1407,27/12/2020 14:30:35,895,867,799,785,786,760
1408,27/12/2020 14:30:35,895,865,798,787,787,760
1409,27/12/2020 14:30:35,895,865,798,788,789,758
1410,27/12/2020 14:30:36,892,861,798,786,788,757
1411,27/12/2020 14:30:36,889,860,797,787,788,755
1412,27/12/2020 14:30:36,888,857,797,786,785,753
1413,27/12/2020 14:30:36,886,855,794,785,782,751
1414,27/12/2020 14:30:36,884,853,791,784,780,747
1415,27/12/2020 14:30:36,884,855,792,783,778,748
1416,27/12/2020 14:30:36,888,858,795,782,778,748
1417,27/12/2020 14:30:37,890,862,796,783,780,750
1418,27/12/2020 14:30:37,891,868,801,788,783,753
1419,27/12/2020 14:30:37,894,872,805,789,786,759
1420,27/12/2020 14:30:37,897,874,807,793,791,763
1421,27/12/2020 14:30:37,896,873,808,794,792,765
1422,27/12/2020 14:30:37,897,873,806,795,791,766
1423,27/12/2020 14:30:37,898,871,805,793,792,768
1424,27/12/2020 14:30:37,899,872,805,793,793,767
1425,27/12/2020 14:30:38,900,873,805,794,791,766
1426,27/12/2020 14:30:38,903,871,805,796,793,766
1427,27/12/2020 14:30:38,902,874,808,796,795,768
1428,27/12/2020 14:30:38,903,877,811,797,796,769
1429,27/12/2020 14:30:38,904,876,812,798,798,770
1430,27/12/2020 14:30:38,902,873,812,799,799,770
1431,27/12/2020 14:30:38,900,876,813,799,799,771
1432,27/12/2020 14:30:39,902,876,812,800,799,769
1433,27/12/2020 14:30:39,902,873,811,799,798,769
1434,27/12/2020 14:30:39,899,873,811,801,798,769
1435,27/12/2020 14:30:39,901,876,811,800,797,769
1436,27/12/2020 14:30:39,904,877,812,801,797,768
1437,27/12/2020 14:30:39,903,876,813,800,797,771
1438,27/12/2020 14:30:39,904,877,814,800,798,769
1439,27/12/2020 14:30:40,906,878,814,800,797,768
1440,27/12/2020 14:30:40,904,878,812,802,798,768
1441,27/12/2020 14:30:40,902,879,812,800,798,768
1442,27/12/2020 14:30:40,903,878,812,800,799,767
1443,27/12/2020 14:30:40,901,879,812,801,799,768
1444,27/12/2020 14:30:40,901,879,812,800,799,769
1445,27/12/2020 14:30:40,902,877,813,798,799,769
1446,27/12/2020 14:30:41,904,876,812,796,799,769
1447,27/12/2020 14:30:41,901,875,812,795,799,769
1448,27/12/2020 14:30:41,902,874,812,795,799,769
1449,27/12/2020 14:30:41,902,873,813,797,799,768
1450,27/12/2020 14:30:41,900,875,814,799,799,769
1451,27/12/2020 14:30:41,899,875,814,801,797,770
1452,27/12/2020 14:30:41,898,876,815,801,796,770
1453,27/12/2020 14:30:42,900,877,814,799,796,771
1454,27/12/2020 14:30:42,898,879,813,797,796,772
1455,27/12/2020 14:30:42,899,878,812,798,797,772
1456,27/12/2020 14:30:42,901,879,812,798,799,772
1457,27/12/2020 14:30:42,902,879,811,798,799,773
1458,27/12/2020 14:30:42,902,881,812,801,800,774
1459,27/12/2020 14:30:42,903,881,812,801,799,772
1460,27/12/2020 14:30:43,903,882,812,800,798,772
1461,27/12/2020 14:30:43,902,881,812,801,797,772
1462,27/12/2020 14:30:43,903,880,812,801,795,770
1463,27/12/2020 14:30:43,902,881,813,799,793,770
1464,27/12/2020 14:30:43,902,881,813,800,794,772
1465,27/12/2020 14:30:43,904,881,813,800,794,770
1466,27/12/2020 14:30:43,902,880,813,800,795,772
1467,27/12/2020 14:30:44,901,881,815,802,796,771
1468,27/12/2020 14:30:44,902,879,815,803,795,770
1469,27/12/2020 14:30:44,900,876,814,803,795,770
1470,27/12/2020 14:30:44,900,878,816,801,796,772
1471,27/12/2020 14:30:44,902,880,817,800,795,772
1472,27/12/2020 14:30:44,902,879,817,800,795,773
1473,27/12/2020 14:30:44,901,878,815,799,798,774
1474,27/12/2020 14:30:44,901,880,815,798,799,773
1475,27/12/2020 14:30:45,901,877,814,797,799,772
1476,27/12/2020 14:30:45,902,878,812,797,800,771
1477,27/12/2020 14:30:45,902,880,813,795,800,770
1478,27/12/2020 14:30:45,902,881,812,796,800,768
1479,27/12/2020 14:30:45,902,880,812,798,799,767
1480,27/12/2020 14:30:45,903,882,812,798,798,767
1481,27/12/2020 14:30:45,901,881,812,801,799,767
1482,27/12/2020 14:30:46,903,881,813,802,799,769
1483,27/12/2020 14:30:46,901,882,813,801,798,771
1484,27/12/2020 14:30:46,902,882,814,798,797,774
1485,27/12/2020 14:30:46,902,882,813,801,797,774
1486,27/12/2020 14:30:46,903,882,813,799,797,775
1487,27/12/2020 14:30:46,902,880,813,800,795,776
1488,27/12/2020 14:30:46,905,878,814,800,797,776
1489,27/12/2020 14:30:47,906,878,813,802,799,774
1490,27/12/2020 14:30:47,903,877,814,803,797,774
1491,27/12/2020 14:30:47,905,878,814,805,796,773
1492,27/12/2020 14:30:47,906,878,814,805,797,770
1493,27/12/2020 14:30:47,906,880,813,806,797,770
1494,27/12/2020 14:30:47,906,879,815,804,796,770
1495,27/12/2020 14:30:47,907,881,817,801,798,771
1496,27/12/2020 14:30:48,907,881,818,800,798,772
1497,27/12/2020 14:30:48,906,880,819,799,797,772
1498,27/12/2020 14:30:48,906,879,820,801,797,772
1499,27/12/2020 14:30:48,904,880,821,803,798,773
1500,27/12/2020 14:30:48,904,878,819,804,797,773
1501,27/12/2020 14:30:48,904,878,819,803,798,773
1502,27/12/2020 14:30:48,903,881,819,802,798,773
1503,27/12/2020 14:30:49,904,881,819,802,797,773
1504,27/12/2020 14:30:49,907,879,818,802,797,773
1505,27/12/2020 14:30:49,905,881,819,805,799,773
1506,27/12/2020 14:30:49,903,880,819,803,798,772
1507,27/12/2020 14:30:49,906,881,817,804,799,772
1508,27/12/2020 14:30:49,904,880,816,804,800,771
1509,27/12/2020 14:30:49,903,880,813,805,801,772
1510,27/12/2020 14:30:50,902,879,812,800,799,770
1511,27/12/2020 14:30:50,903,880,813,802,801,770
1512,27/12/2020 14:30:50,901,879,813,801,801,770
1513,27/12/2020 14:30:50,900,880,814,800,799,771
1514,27/12/2020 14:30:50,900,882,816,797,800,770
1515,27/12/2020 14:30:50,902,883,816,799,801,771
1516,27/12/2020 14:30:50,902,882,817,800,800,771
1517,27/12/2020 14:30:51,903,881,817,802,800,772
1518,27/12/2020 14:30:51,905,881,818,802,802,773
1519,27/12/2020 14:30:51,903,878,818,805,801,773
1520,27/12/2020 14:30:51,903,878,815,806,800,775
1521,27/12/2020 14:30:51,905,881,812,805,799,776
1522,27/12/2020 14:30:51,905,880,811,803,799,772
1523,27/12/2020 14:30:51,905,880,809,802,800,772
1524,27/12/2020 14:30:51,904,884,810,799,800,771
1525,27/12/2020 14:30:52,905,884,813,798,800,770
1526,27/12/2020 14:30:52,904,881,815,798,803,771
1527,27/12/2020 14:30:52,905,881,816,800,801,771
1528,27/12/2020 14:30:52,904,879,817,801,801,773
1529,27/12/2020 14:30:52,905,876,817,800,798,774
